,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/fan/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/control/0,/nvidiagpu/0/load/3,/win32/load/0,/win32/load/1,/win32/data2/0,/win32/data2/1,/win32/iops/0,/win32/iops/1,/win32/iops/2,/DirectX/comment/0,/DirectX/comment/1,/DirectX/fps/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Fan","GPU Memory","CPU Usage(Process)","CPU Usage(Global)","Working Set","Page file Usage","Read Ops","Write Ops","Other Ops","Process Id","DirectX Version","FPS(Present)"
03/17/2015 18:26:54,15.625,34.375,12.5,40.625,25.78125,58,61,56,59,62,4399.993,4399.993,4399.993,4399.993,52.349926,43.09626,0,6.3620944,99.99985,37.3302155,11.91708,20.0063362,60,1964,1404.84351,3505.50024,2809.687,62,50,0,61,31.6857338,24.21875,25.78125,1816,2073,0,0,85,,,
03/17/2015 18:26:54,14.0625,40.625,12.5,39.0625,26.5625,56,63,57,59,63,4399.993,4399.993,4399.993,4399.993,52.1491356,42.9330139,0,6.350064,99.99985,37.3302422,11.9170876,20.0063286,60,1967,1404.84351,3505.50024,2809.687,64,52,0,61,31.6857338,25,26.5625,1816,2073,0,1,88,,,
03/17/2015 18:26:55,7.8125,43.75,21.875,45.3125,29.6875,56,63,57,59,63,4399.993,4399.993,4399.993,4399.993,53.2565269,43.99173,0,6.44058943,99.99985,37.3297348,11.9169273,20.0064888,59,1963,1404.84351,3505.50024,2809.687,38,32,0,61,31.6857338,28.125,29.6875,1816,2073,0,1,73,,,
03/17/2015 18:26:56,17.1875,43.75,9.375,46.875,29.296875,53,62,58,60,62,4399.99268,4399.99268,4399.99268,4399.99268,52.6994438,43.5979576,0,6.475671,99.99983,37.3297844,11.9169426,20.0064735,59,1962,1404.84351,3505.50024,2809.687,45,36,0,61,31.6857338,27.734375,29.296875,1817,2074,0,0,80,,,
03/17/2015 18:26:56,7.8125,45.3125,21.875,45.3125,30.078125,55,62,63,59,63,4399.99561,4399.99561,4399.99561,4399.99561,52.9985733,43.8468971,0,6.465856,99.9999,37.3297234,11.9169235,20.0064926,59,1963,1404.84351,3505.50024,2809.687,44,35,0,61,31.6857338,28.515625,30.078125,1817,2074,0,1,77,,,
03/17/2015 18:26:57,7.8125,35.9375,12.5,48.4375,26.171875,53,63,59,59,63,4399.992,4399.992,4399.992,4399.992,52.9486351,43.699688,0,6.259813,99.99982,37.32939,11.9168167,20.0066,59,1966,1404.84351,3505.50024,2809.687,46,37,0,61,31.6857338,24.609375,26.171875,1816,2073,0,1,92,,,
03/17/2015 18:26:58,20.3125,39.0625,20.3125,34.375,28.515625,55,64,61,60,64,4399.992,4399.992,4399.992,4399.992,55.2666473,45.9126434,0,6.37619543,99.9998245,36.7073364,11.718235,20.2051811,59,1963,1404.84351,3505.50024,2809.687,31,25,0,61,31.5899849,26.171875,28.515625,1688,1941,0,637,203,,,
03/17/2015 18:26:58,28.125,9.375,39.0625,34.375,27.734375,55,63,64,58,63,4399.992,4399.992,4399.992,4399.992,54.607296,45.4909744,0,6.00551939,99.9998245,36.7073479,11.7182388,20.2051773,59,1962,1404.84351,3505.50024,2809.687,47,35,0,61,31.5899849,27.272728,28.40909,1689,1942,2,697,217,,,
03/17/2015 18:26:59,10.9375,48.4375,20.3125,42.1875,30.46875,63,61,64,57,64,4399.99268,4399.99268,4399.99268,4399.99268,57.1699524,48.09159,0,6.40649462,99.99984,36.7073822,11.71825,20.2051659,60,1966,1404.84351,3505.50024,2809.687,54,43,0,61,31.5899849,28.515625,30.46875,1689,1941,0,514,213,,,
03/17/2015 18:27:00,15.625,29.6875,28.125,39.0625,28.125,54,61,60,61,61,4399.995,4399.995,4399.995,4399.995,55.6401558,46.4825325,0,6.32373571,99.9998856,36.70743,11.7182655,20.20515,60,1966,1404.84351,3505.50024,2809.687,59,50,0,61,31.4801216,27.34375,28.125,1690,1939,10,644,207,,,
03/17/2015 18:27:01,17.1875,42.1875,10.9375,43.75,28.515625,60,64,63,57,63,4399.99072,4399.99072,4399.99072,4399.99072,54.0324059,44.8739433,0,6.33937454,99.99979,36.7073364,11.718235,20.2051811,60,1959,1404.84351,3505.50024,2809.687,62,52,0,61,31.4801216,28.125,28.515625,1690,1939,0,1026,200,,,
03/17/2015 18:27:02,10.9375,42.1875,15.625,40.625,27.34375,55,62,61,60,62,4399.99561,4399.99561,4399.99561,4399.99561,53.74039,44.62719,0,6.25815,99.9999,36.70742,11.7182617,20.2051544,60,1959,1404.84351,3505.50024,2809.687,63,54,0,61,31.4801216,26.171875,27.34375,1690,1939,0,1201,195,,,
03/17/2015 18:27:03,31.25,37.5,32.8125,37.5,34.765625,63,63,65,58,65,4399.99561,4399.99561,4399.99561,4399.99561,62.03617,52.9722481,0,6.33727646,99.9999,36.70743,11.7182655,20.20515,60,1961,1404.84351,3505.50024,2809.687,53,44,0,61,31.4801216,33.59375,34.765625,1691,1940,0,1030,96,,,
03/17/2015 18:27:03,39.0625,39.0625,34.375,39.0625,37.890625,63,62,60,57,63,4399.99072,4399.99072,4399.99072,4399.99072,62.3456841,53.13417,0,6.77645826,99.99979,37.098156,11.8429985,20.0804176,58,1961,1404.84351,3505.50024,2809.687,31,27,0,61,31.4801216,32.8125,37.890625,1773,2022,2302,1,1904,,,
03/17/2015 18:27:04,29.6875,37.5,23.4375,40.625,32.8125,61,66,61,60,66,4399.99,4399.99,4399.99,4399.99,55.7856636,46.55875,0,6.405634,99.99978,37.1206665,11.8501854,20.07323,61,1967,1404.84351,3505.50024,2809.687,57,40,0,61,31.525135,29.6875,32.8125,1780,2030,2,1,80,,,
03/17/2015 18:27:05,33.8235245,45.5882378,33.8235245,44.11765,39.3382378,64,65,61,61,65,4399.99,4399.99,4399.99,4399.99,61.6821747,52.58573,0,6.48145151,99.99978,37.12191,11.8505821,20.072834,60,1966,1404.84351,3505.50024,2809.687,52,42,0,61,31.5276146,36.7647057,39.3382339,1780,2030,0,4663,7525,,,
03/17/2015 18:27:06,4.6875,48.4375,20.3125,46.875,30.078125,56,63,59,61,63,4399.99,4399.99,4399.99,4399.99,55.6620445,46.4032326,0,6.490845,99.99978,37.12177,11.8505363,20.07288,60,1970,1404.84351,3505.50024,2809.687,69,49,0,61,31.5276146,29.296875,30.078125,1780,2030,0,1,65,,,
03/17/2015 18:27:07,6.25,45.3125,14.0625,45.3125,27.734375,56,62,63,57,63,4399.99365,4399.99365,4399.99365,4399.99365,53.2858963,44.1464157,0,6.326512,99.999855,37.1217575,11.8505325,20.0728836,61,1968,1404.84351,3505.50024,2809.687,64,51,0,61,31.5276146,27.34375,27.734375,1780,2030,0,0,86,,,
03/17/2015 18:27:07,9.375,40.625,4.6875,46.875,25.390625,58,62,56,60,62,4399.99365,4399.99365,4399.99365,4399.99365,55.064743,45.7503777,0,6.27763176,99.999855,37.1219,11.8505783,20.0728378,61,1965,1404.84351,3505.50024,2809.687,67,53,0,61,31.5276146,24.21875,25.390625,1780,2030,0,1,96,,,
03/17/2015 18:27:08,15.625,42.1875,12.5,35.9375,26.5625,54,64,58,58,64,4399.99365,4399.99365,4399.99365,4399.99365,54.8217773,45.51718,0,6.41085529,99.999855,37.12196,11.8505974,20.0728188,61,1958,1404.84351,3505.50024,2809.687,66,53,0,61,31.5276146,25.78125,26.5625,1780,2030,0,0,91,,,
03/17/2015 18:27:09,17.1875,46.9254,23.4375,34.375,30.48135,62,62,60,58,64,4399.99365,4399.99365,4399.99365,4399.99365,56.8033257,47.5217323,0,6.498354,99.99985,37.12179,11.850544,20.0728722,60,1956,1404.84351,3505.50024,2809.687,70,59,0,61,31.5276146,28.515625,30.46875,1780,2030,0,4,91,,,
03/17/2015 18:27:10,25,39.0625,9.375,43.75,29.296875,64,59,63,55,64,4399.993,4399.993,4399.993,4399.993,57.9455757,48.7395859,0,6.32791376,99.99984,37.1234779,11.8510818,20.0723343,61,1958,1404.84351,3505.50024,2809.687,81,67,0,61,31.5276146,28.125,29.296875,1780,2030,1,0,97,,,
03/17/2015 18:27:10,31.25,31.25,21.875,40.625,31.25,57,62,63,57,63,4399.996,4399.996,4399.996,4399.996,58.3754272,49.0402641,0,6.40588856,99.99991,37.120285,11.8500633,20.0733528,61,1959,1404.84351,3505.50024,2809.687,66,57,0,61,31.4909935,30.46875,31.25,1778,2028,2,1,86,,,
03/17/2015 18:27:11,17.1875,35.9375,18.75,45.3125,29.296875,56,64,58,59,64,4399.996,4399.996,4399.996,4399.996,55.6521454,46.38108,0,6.33520126,99.99991,37.1202278,11.8500443,20.0733719,61,1960,1404.84351,3505.50024,2809.687,61,48,0,61,31.4909935,27.734375,29.296875,1778,2028,0,0,90,,,
03/17/2015 18:27:11,17.1875,42.1875,18.75,43.75,30.46875,55,63,63,60,63,4399.992,4399.992,4399.992,4399.992,57.025898,47.7614174,0,6.45568371,99.99982,37.21623,11.8806915,20.0427246,60,1960,1404.84351,3505.50024,2809.687,62,48,0,61,31.4909935,29.6875,30.46875,1800,2050,593,1,232,,,
03/17/2015 18:27:12,6.25,43.75,15.625,45.3125,27.734375,56,64,61,60,64,4399.995,4399.995,4399.995,4399.995,54.34085,45.34376,0,6.27196026,99.9998856,37.2166,11.88081,20.0426064,61,1960,1404.84351,3505.50024,2809.687,66,50,0,61,31.4909935,26.5625,27.734375,1800,2050,0,1,97,,,
03/17/2015 18:27:13,32.8125,28.125,23.4375,35.9375,30.078125,55,57,65,59,65,4399.995,4399.995,4399.995,4399.995,56.8,47.6155663,0,6.217421,99.9998856,37.21814,11.8813019,20.0421143,62,1960,1404.84351,3505.50024,2809.687,72,55,0,61,31.4909935,27.34375,30.078125,1800,2050,0,1,98,,,
03/17/2015 18:27:14,21.875,23.4375,31.25,45.3125,30.46875,62,62,66,61,66,4399.994,4399.994,4399.994,4399.994,58.56843,49.48749,0,6.261208,99.99987,37.2187157,11.881485,20.0419312,61,1962,1404.84351,3505.50024,2809.687,71,55,0,61,31.4909935,29.6875,30.46875,1800,2050,22,0,175,,,
03/17/2015 18:27:14,37.5,39.0625,39.0625,46.875,40.625,63,65,65,60,66,4399.994,4399.994,4399.994,4399.994,67.82771,58.7299919,0,6.38224125,99.99987,37.218895,11.8815422,20.0418739,61,1961,1404.84351,3505.50024,2809.687,63,50,0,61,31.4909935,39.84375,40.625,1800,2050,0,1,90,,,
03/17/2015 18:27:15,18.75,31.25,34.375,40.625,31.25,54,63,65,60,65,4399.99268,4399.99268,4399.99268,4399.99268,57.53094,48.40269,0,6.3142066,99.99984,37.2188721,11.8815346,20.0418816,62,1960,1404.84351,3505.50024,2809.687,73,59,0,61,31.4909935,29.296875,31.25,1800,2050,0,1,99,,,
03/17/2015 18:27:16,34.375,26.5625,25.2016125,43.75,32.4722748,58,61,66,59,66,4399.9917,4399.9917,4399.9917,4399.9917,59.5454178,50.3816071,0,6.378785,99.99981,37.2189064,11.881546,20.04187,62,1961,1404.84351,3505.50024,2809.687,78,63,0,61,31.4909935,30.859375,32.421875,1800,2050,0,1,97,,,
03/17/2015 18:27:17,4.6875,15.625,48.5322,45.3125,28.539299,53,63,64,61,64,4399.99072,4399.99072,4399.99072,4399.99072,57.5034981,48.56739,0,6.322857,99.999794,37.2188225,11.8815193,20.0418968,62,1964,1404.84351,3505.50024,2809.687,79,63,0,61,31.4909935,28.515625,28.90625,1800,2050,0,0,100,,,
03/17/2015 18:27:17,9.375,50,15.625,50,31.25,55,65,57,61,63,4399.99072,4399.99072,4399.99072,4399.99072,58.6704025,49.497612,0,6.382377,99.999794,37.21876,11.8815,20.0419159,62,1966,1404.84351,3505.50024,2809.687,78,63,0,61,31.4909935,29.545454,31.060606,1800,2050,0,1,102,,,
03/17/2015 18:27:18,29.6875,25,12.5,48.4375,28.90625,63,59,56,60,63,4399.99365,4399.99365,4399.99365,4399.99365,56.429348,47.1852875,0,6.149808,99.999855,37.21899,11.8815727,20.0418434,62,1965,1404.84351,3505.50024,2809.687,72,57,0,61,31.4909935,27.0161285,28.6290321,1800,2050,0,1,98,,,
03/17/2015 18:27:19,26.5625,17.1875,25,45.3125,28.515625,56,58,65,60,62,4399.99463,4399.99463,4399.99463,4399.99463,55.843792,46.69364,0,6.07535028,99.99988,37.2189674,11.8815651,20.041851,62,1964,1404.84351,3505.50024,2809.687,65,51,0,62,31.4909935,26.953125,28.515625,1800,2050,0,0,100,,,
03/17/2015 18:27:20,17.1875,43.75,18.75,46.875,31.640625,60,64,57,59,64,4399.991,4399.991,4399.991,4399.991,55.7049866,46.4606247,0,6.36584234,99.9998,37.2692223,11.89761,20.0258064,62,1965,1404.84351,3505.50024,2809.687,73,59,0,62,31.4909935,29.296875,31.640625,1811,2061,0,0,98,,,
03/17/2015 18:27:20,20.3125,45.3125,17.1875,37.5,30.078125,57,63,62,59,63,4399.993,4399.993,4399.993,4399.993,57.23137,48.0178642,0,6.509443,99.99984,37.27153,11.8983459,20.02507,62,1963,1404.84351,3505.50024,2809.687,76,62,0,62,31.4909935,28.51711,30.79848,1812,2062,18,1,94,,,
03/17/2015 18:27:21,17.1875,42.1875,29.6875,39.0625,32.03125,56,64,60,59,64,4399.991,4399.991,4399.991,4399.991,56.2078972,47.00506,0,6.49953032,99.9998,37.2718773,11.8984566,20.02496,62,1966,1404.84351,3505.50024,2809.687,70,59,0,62,31.4909935,28.515625,32.03125,1812,2062,0,1,88,,,
03/17/2015 18:27:22,12.5,50,28.125,46.875,34.375,56,64,61,59,64,4399.99561,4399.99561,4399.99561,4399.99561,56.31828,47.2130661,0,6.52230549,99.99989,37.2718773,11.8984566,20.02496,62,1966,1404.84351,3505.50024,2809.687,69,57,0,62,31.4909935,30.078125,34.375,1812,2062,0,0,86,,,
03/17/2015 18:27:23,45.3125,43.9516144,39.0625,35.9375,41.0660248,62,66,61,59,66,4399.99561,4399.99561,4399.99561,4399.99561,67.33291,58.208416,0,6.55861139,99.99989,37.2824173,11.9018211,20.021595,62,1971,1404.84351,3505.50024,2809.687,70,56,0,62,31.4909935,38.636364,40.530304,1812,2062,0,0,124,,,
03/17/2015 18:27:24,34.375,20.3125,17.1875,45.265152,29.285038,62,58,57,60,62,4399.992,4399.992,4399.992,4399.992,56.66401,47.39503,0,6.180947,99.9998245,37.282177,11.9017448,20.0216713,62,1969,1404.84351,3505.50024,2809.687,97,85,0,62,31.4909935,28.125,29.296875,1812,2062,22,0,187,,,
03/17/2015 18:27:24,31.25,26.5625,42.1875,40.625,35.15625,55,62,66,61,66,4399.992,4399.992,4399.992,4399.992,61.7671242,52.5900955,0,6.32620955,99.9998245,37.2783661,11.900528,20.0228882,61,1967,1404.84351,3505.50024,2809.687,55,44,0,62,31.4909935,27.34375,35.15625,1812,2062,0,1,119,,,
03/17/2015 18:27:25,39.0625,29.6875,32.8125,48.4375,37.5,64,64,66,59,66,4399.99365,4399.99365,4399.99365,4399.99365,63.7873764,54.5484276,0,6.424942,99.999855,37.2783661,11.900528,20.0228882,61,1968,1404.84351,3505.50024,2809.687,57,46,0,62,31.4909935,28.515625,37.5,1812,2062,9,0,127,,,
03/17/2015 18:27:25,51.5625,50,43.75,37.5,45.703125,67,66,69,61,69,4399.99365,4399.99365,4399.99365,4399.99365,70.13135,60.9055634,0,6.378406,99.999855,37.2783546,11.9005241,20.022892,61,1967,1404.84351,3505.50024,2809.687,53,44,0,62,31.4909935,40.9090919,45.8333321,1812,2062,0,1,95,,,
03/17/2015 18:27:26,23.4375,35.9375,35.9375,35.9375,32.8125,56,63,59,60,63,4399.99268,4399.99268,4399.99268,4399.99268,59.9331627,50.6397247,0,6.31866741,99.99983,37.27784,11.90036,20.023056,61,1975,1404.84351,3505.50024,2809.687,48,40,0,62,31.4909935,25,32.8125,1812,2062,3,3,101,,,
03/17/2015 18:27:27,12.5,35.9375,10.9375,42.1875,25.390625,57,62,61,59,62,4399.99561,4399.99561,4399.99561,4399.99561,52.75886,43.30678,0,6.207401,99.9999,37.2778168,11.9003525,20.0230637,61,1976,1404.84351,3505.50024,2809.687,72,64,0,62,31.4909935,25,25.390625,1812,2062,1,17,102,,,
03/17/2015 18:27:28,21.875,42.1875,23.4375,45.3125,33.203125,54,64,61,59,64,4399.993,4399.993,4399.993,4399.993,56.1654434,46.8320923,0,6.203199,99.99985,37.27783,11.9003563,20.02306,60,1972,1404.84351,3505.50024,2809.687,45,39,0,62,31.4909935,25.390625,33.203125,1812,2062,0,20,103,,,
03/17/2015 18:27:28,6.25,35.9375,10.9375,48.4375,25.390625,53,65,57,60,65,4399.993,4399.993,4399.993,4399.993,52.8794861,43.5924339,0,6.04259,99.99984,37.2777824,11.900341,20.0230751,62,1971,1404.84351,3505.50024,2809.687,98,92,0,62,31.4909935,24.609375,25.390625,1812,2062,0,20,86,,,
03/17/2015 18:27:29,9.375,35.9375,12.5,40.625,24.609375,55,61,62,60,62,4399.99658,4399.99658,4399.99658,4399.99658,53.0432472,43.52492,0,6.257324,99.99992,37.2777328,11.9003258,20.02309,60,1968,1404.84351,3505.50024,2809.687,39,34,0,62,31.4909935,24.21875,24.609375,1812,2062,0,19,95,,,
03/17/2015 18:27:30,10.9375,37.5,18.75,37.5,26.171875,56,61,59,59,61,4399.994,4399.994,4399.994,4399.994,53.0558853,43.49457,0,6.279352,99.99987,37.2777328,11.9003258,20.02309,60,1968,1404.84351,3505.50024,2809.687,47,39,0,62,31.4909935,25,26.171875,1812,2062,0,11,83,,,
03/17/2015 18:27:31,6.25,35.9375,10.9375,45.3125,24.609375,53,61,58,58,61,4399.994,4399.994,4399.994,4399.994,53.37744,43.8676529,0,6.231671,99.99987,37.2776031,11.9002838,20.0231323,61,1973,1404.84351,3505.50024,2809.687,57,47,0,62,31.4909935,23.828125,24.609375,1812,2062,0,1,95,,,
03/17/2015 18:27:32,6.25,31.25,14.0625,45.3125,24.21875,53,60,59,58,62,4399.99268,4399.99268,4399.99268,4399.99268,52.38029,42.9126358,0,6.21551752,99.9998245,37.27758,11.9002762,20.02314,61,1976,1404.84351,3505.50024,2809.687,55,49,0,62,31.4909935,23.4375,24.21875,1812,2062,0,0,95,,,
03/17/2015 18:27:32,12.5,42.1875,14.0625,40.625,27.34375,59,65,62,56,62,4399.99268,4399.99268,4399.99268,4399.99268,54.9497871,45.5150948,0,6.31923866,99.9998245,37.2830849,11.9020348,20.0213814,61,1979,1404.84351,3505.50024,2809.687,57,44,0,62,31.4909935,26.5625,27.34375,1817,2067,205,1,141,,,
03/17/2015 18:27:33,6.25,39.0625,15.625,46.875,26.953125,54,63,59,58,63,4399.99268,4399.99268,4399.99268,4399.99268,52.6413956,43.2551537,0,6.36814642,99.9998245,37.2832527,11.9020882,20.021328,60,1977,1404.84351,3505.50024,2809.687,55,46,0,62,31.4909935,25.78125,26.953125,1817,2067,0,0,77,,,
03/17/2015 18:27:34,7.8125,32.8125,23.4375,39.0625,25.78125,54,60,57,59,60,4399.99463,4399.99463,4399.99463,4399.99463,52.8235435,43.354454,0,6.37469435,99.99988,37.2856445,11.9028511,20.020565,61,1971,1404.84351,3505.50024,2809.687,66,54,0,62,31.4909935,24.609375,25.78125,1817,2067,6,0,82,,,
03/17/2015 18:27:34,4.6875,43.75,14.0625,40.625,25.78125,54,63,72,59,72,4399.99365,4399.99365,4399.99365,4399.99365,53.1462479,43.8992233,0,6.34741068,99.999855,37.2856674,11.9028587,20.0205574,61,1971,1404.84351,3505.50024,2809.687,70,59,0,62,31.4909935,25,25.78125,1817,2067,0,1,89,,,
03/17/2015 18:27:35,14.0625,35.9375,10.9375,43.75,26.171875,54,60,57,59,60,4399.99365,4399.99365,4399.99365,4399.99365,51.65635,42.2837563,0,6.350484,99.999855,37.39785,11.9386711,19.984745,60,1969,1404.84351,3505.50024,2809.687,46,40,0,62,31.4909935,25.390625,26.171875,1838,2087,597,1,274,,,
03/17/2015 18:27:36,18.75,34.375,12.5,43.75,27.34375,62,61,64,60,64,4399.99268,4399.99268,4399.99268,4399.99268,53.9955978,44.70384,0,6.27970266,99.99983,37.3984451,11.9388618,19.9845543,61,1966,1404.84351,3505.50024,2809.687,60,50,0,62,31.4909935,26.953125,27.34375,1838,2088,5,4,90,,,
03/17/2015 18:27:36,46.9697,39.3939362,39.3939362,39.3939362,41.28788,64,59,66,59,66,4399.99268,4399.99268,4399.99268,4399.99268,67.80629,58.6983681,0,6.41836929,99.99983,37.4084,11.9420395,19.9813766,61,1965,1404.84351,3505.50024,2809.687,54,45,0,62,31.6397667,40.07353,41.17647,1842,2092,13,8,147,,,
03/17/2015 18:27:37,34.375,12.5,15.625,46.875,27.34375,59,63,61,60,61,4399.99268,4399.99268,4399.99268,4399.99268,54.91875,45.7494354,0,6.22557831,99.99983,37.4082947,11.9420052,19.981411,62,1967,1404.84351,3505.50024,2809.687,65,52,0,62,31.6397667,25.78125,27.34375,1842,2092,2,1,99,,,
03/17/2015 18:27:38,14.0625,10.9375,35.9375,48.4375,27.34375,53,63,65,59,65,4399.99268,4399.99268,4399.99268,4399.99268,54.6680031,45.57369,0,6.06964254,99.99983,37.4081955,11.9419746,19.9814415,60,1966,1404.84351,3505.50024,2809.687,45,38,0,62,31.6397667,26.5625,27.34375,1842,2092,0,1,102,,,
03/17/2015 18:27:39,10.9375,34.375,10.9375,48.4375,26.171875,55,62,58,58,62,4399.991,4399.991,4399.991,4399.991,53.3903847,44.1117325,0,6.211578,99.9998,37.4050064,11.9409561,19.98246,60,1969,1404.84351,3505.50024,2809.687,51,45,0,62,31.6397667,25.757576,26.515152,1838,2088,0,0,93,,,
03/17/2015 18:27:39,10.9375,28.125,35.9375,40.625,28.90625,54,60,66,62,66,4399.99365,4399.99365,4399.99365,4399.99365,55.5135155,46.33326,0,6.61375332,99.99986,36.58899,11.6804543,20.2429619,61,1970,1404.84351,3505.50024,2809.687,57,44,0,62,30.8803558,27.734375,29.296875,1571,1820,17,1,92,,,
03/17/2015 18:27:40,20.3125,21.5435619,31.25,48.4375,30.3858871,54,57,65,62,65,4399.9917,4399.9917,4399.9917,4399.9917,56.42119,47.29558,0,6.36442,99.99981,36.25986,11.575386,20.34803,62,1971,1404.84351,3505.50024,2809.687,75,58,0,62,30.8803558,28.125,30.46875,1572,1820,0,1,95,,,
03/17/2015 18:27:41,12.5,48.4375,23.4375,40.625,31.25,59,64,66,57,66,4399.9917,4399.9917,4399.9917,4399.9917,57.82479,48.67691,0,6.51088428,99.99981,36.2598724,11.57539,20.3480263,61,1973,1404.84351,3505.50024,2809.687,69,59,0,62,30.8803558,30.078125,31.25,1572,1820,0,0,75,,,
03/17/2015 18:27:41,25,35.9375,15.625,45.3125,30.46875,63,59,57,60,63,4399.9917,4399.9917,4399.9917,4399.9917,56.2090759,46.9794044,0,6.40917826,99.99981,36.2598724,11.57539,20.3480263,61,1974,1404.84351,3505.50024,2809.687,52,42,0,62,30.8803558,28.515625,30.46875,1572,1821,0,1,84,,,
03/17/2015 18:27:42,7.8125,37.5,29.6875,42.1875,29.296875,54,56,66,60,66,4399.9917,4399.9917,4399.9917,4399.9917,55.4886,46.3448448,0,6.29650927,99.99981,36.25984,11.5753784,20.3480377,61,1976,1404.84351,3505.50024,2809.687,63,50,0,62,30.8803558,28.90625,29.296875,1572,1821,0,1,95,,,
03/17/2015 18:27:43,21.875,42.1875,23.4375,37.5,31.25,59,64,62,59,64,4399.9917,4399.9917,4399.9917,4399.9917,56.5334663,47.33376,0,6.439291,99.99981,36.2599068,11.5754013,20.3480148,60,1974,1404.84351,3505.50024,2809.687,47,36,0,62,30.8803558,30.30303,31.060606,1572,1821,0,0,87,,,
03/17/2015 18:27:43,42.1875,34.375,12.5,15.625,26.171875,67,63,58,51,68,4399.99365,4399.99365,4399.99365,4399.99365,52.26324,42.9628143,0,5.885831,99.999855,36.4389954,11.6325722,20.290844,57,1972,1404.84351,3505.50024,2809.687,0,2,0,62,30.8803558,25.78125,26.171875,1633,1882,7527,1,36,,,
03/17/2015 18:27:44,12.5,40.625,20.3125,39.0625,28.125,56,61,60,58,61,4399.99365,4399.99365,4399.99365,4399.99365,55.4218445,46.07229,0,6.38073444,99.999855,36.7087936,11.7187,20.2047157,60,1970,1404.84351,3505.50024,2809.687,51,43,0,62,30.8803558,26.5625,28.125,1717,1966,1003,1,194,,,
03/17/2015 18:27:45,12.5,50,18.75,42.1875,30.859375,57,63,58,59,63,4399.98926,4399.98926,4399.98926,4399.98926,55.0748863,45.8909378,0,6.425383,99.9997559,36.708004,11.7184486,20.2049675,61,1969,1404.84351,3505.50024,2809.687,59,50,0,62,30.8803558,29.296875,30.859375,1717,1966,0,0,83,,,
03/17/2015 18:27:45,18.75,37.5,15.625,37.5,27.34375,54,64,59,59,64,4399.99658,4399.99658,4399.99658,4399.99658,54.72143,45.49454,0,6.260209,99.9999161,36.708004,11.7184486,20.2049675,62,1970,1404.84351,3505.50024,2809.687,80,66,0,62,30.8803558,25.78125,27.34375,1717,1966,0,1,94,,,
03/17/2015 18:27:46,12.5,42.1875,15.625,46.875,29.296875,56,65,59,59,65,4399.99658,4399.99658,4399.99658,4399.99658,55.4491959,46.212635,0,6.04993343,99.9999161,36.7113,11.7195015,20.2039146,63,1973,1404.84351,3505.50024,2809.687,97,86,0,62,30.90477,28.515625,29.296875,1719,1968,0,1,74,,,
03/17/2015 18:27:47,10.9375,40.625,17.1875,42.1875,27.734375,58,61,60,59,61,4399.99365,4399.99365,4399.99365,4399.99365,54.5398331,45.2166176,0,6.31176662,99.999855,36.7190666,11.721981,20.2014351,62,1978,1404.84351,3505.50024,2809.687,91,79,0,62,30.90477,26.171875,27.734375,1721,1970,20,0,131,,,
03/17/2015 18:27:47,44.11765,42.6470566,27.94118,47.0588226,40.4411774,65,61,68,61,68,4399.992,4399.992,4399.992,4399.992,67.7018,58.6175041,0,6.633591,99.9998245,36.72166,11.7228088,20.2006073,62,1977,1404.84351,3505.50024,2809.687,66,56,0,62,30.90477,38.92857,40.3571434,1721,1970,0,1,76,,,
03/17/2015 18:27:48,10.9375,39.0625,15.625,43.75,27.34375,55,59,63,59,63,4399.992,4399.992,4399.992,4399.992,54.066597,44.76122,0,6.43640375,99.9998245,36.72165,11.722805,20.2006111,60,1975,1404.84351,3505.50024,2809.687,47,39,0,62,30.90477,25.390625,27.34375,1721,1970,0,1,72,,,
03/17/2015 18:27:49,15.625,43.75,14.0625,40.625,28.515625,57,64,57,59,64,4399.992,4399.992,4399.992,4399.992,53.37526,44.163105,0,6.41208649,99.9998245,36.72158,11.7227821,20.200634,61,1976,1404.84351,3505.50024,2809.687,53,43,0,62,30.90477,27.34375,28.515625,1721,1970,0,0,77,,,
